,Data,Sleep_Stage,Cata,Sample_number,Area
0,0.8779904306220095,Rem,Precision,15,Cerebral EEG
0,0.9284619045101253,Wakefulness,Recall,15,Cerebral EEG
0,0.8402753471006884,Nrem,Recall,15,Cerebral EEG
0,0.8366261398176292,Rem,Recall,15,Cerebral EEG
0,0.9284619045101253,Wakefulness,Sensitivity,15,Cerebral EEG
0,0.8402753471006884,Nrem,Sensitivity,15,Cerebral EEG
0,0.8366261398176292,Rem,Sensitivity,15,Cerebral EEG
0,0.8527359158490948,Wakefulness,Specificity,15,Cerebral EEG
0,0.934351673340254,Nrem,Specificity,15,Cerebral EEG
0,0.994433124727114,Rem,Specificity,15,Cerebral EEG
0,0.8023776160556887,Wakefulness,Precision,15,Cerebellar EEG
0,0.7358771060455896,Nrem,Precision,15,Cerebellar EEG
0,0.32263242375601925,Rem,Precision,15,Cerebellar EEG
0,0.9385607783006398,Wakefulness,Recall,15,Cerebellar EEG
0,0.51977598879944,Nrem,Recall,15,Cerebellar EEG
0,0.15273556231003038,Rem,Recall,15,Cerebellar EEG
0,0.9385607783006398,Wakefulness,Sensitivity,15,Cerebellar EEG
0,0.51977598879944,Nrem,Sensitivity,15,Cerebellar EEG
0,0.15273556231003038,Rem,Sensitivity,15,Cerebellar EEG
0,0.557803175887529,Wakefulness,Specificity,15,Cerebellar EEG
0,0.9209550645113451,Nrem,Specificity,15,Cerebellar EEG
0,0.984645611992432,Rem,Specificity,15,Cerebellar EEG
0,0.7742506694307679,Wakefulness,Precision,15,EMG
0,0.7235476233837188,Nrem,Precision,15,EMG
0,0.2967741935483871,Rem,Precision,15,EMG
0,0.9478665468196479,Wakefulness,Recall,15,EMG
0,0.4635398436588496,Nrem,Recall,15,EMG
0,0.034954407294832825,Rem,Recall,15,EMG
0,0.9478665468196479,Wakefulness,Sensitivity,15,EMG
0,0.4635398436588496,Nrem,Sensitivity,15,EMG
0,0.034954407294832825,Rem,Sensitivity,15,EMG
0,0.4713259836148478,Wakefulness,Specificity,15,EMG
0,0.9249592169657422,Nrem,Specificity,15,EMG
0,0.99603405617814,Rem,Specificity,15,EMG
0,0.8842740327084164,Wakefulness,Precision,15,Cerebral EEG
0,0.8388529886914378,Nrem,Precision,15,Cerebral EEG
0,0.8153495440729484,Rem,Precision,15,Cerebral EEG
0,0.9352423139798555,Wakefulness,Recall,15,Cerebral EEG
0,0.7289424426766495,Nrem,Recall,15,Cerebral EEG
0,0.8324282389449186,Rem,Recall,15,Cerebral EEG
0,0.9352423139798555,Wakefulness,Sensitivity,15,Cerebral EEG
0,0.7289424426766495,Nrem,Sensitivity,15,Cerebral EEG
0,0.8324282389449186,Rem,Sensitivity,15,Cerebral EEG
0,0.7640540815289214,Wakefulness,Specificity,15,Cerebral EEG
0,0.9408947264467706,Nrem,Specificity,15,Cerebral EEG
0,0.991167169495838,Rem,Specificity,15,Cerebral EEG
0,0.8672324946953622,Wakefulness,Precision,15,Cerebellar EEG
0,0.6925488304798649,Nrem,Precision,15,Cerebellar EEG
0,0.24859550561797752,Rem,Precision,15,Cerebellar EEG
0,0.9052365132099351,Wakefulness,Recall,15,Cerebellar EEG
0,0.671970051474029,Nrem,Recall,15,Cerebellar EEG
0,0.1373157486423584,Rem,Recall,15,Cerebellar EEG
0,0.9052365132099351,Wakefulness,Sensitivity,15,Cerebellar EEG
0,0.671970051474029,Nrem,Sensitivity,15,Cerebellar EEG
0,0.1373157486423584,Rem,Sensitivity,15,Cerebellar EEG
0,0.7328453796889296,Wakefulness,Specificity,15,Cerebellar EEG
0,0.8740865099743236,Nrem,Specificity,15,Cerebellar EEG
0,0.9805532332521537,Rem,Specificity,15,Cerebellar EEG
0,0.7897667625176868,Wakefulness,Precision,15,EMG
0,0.6633055677334503,Nrem,Precision,15,EMG
0,0.14583333333333334,Rem,Precision,15,EMG
0,0.9124611084743975,Wakefulness,Recall,15,EMG
0,0.5310014038371549,Nrem,Recall,15,EMG
0,0.005430566330488751,Rem,Recall,15,EMG
0,0.9124611084743975,Wakefulness,Sensitivity,15,EMG
0,0.5310014038371549,Nrem,Sensitivity,15,EMG
0,0.005430566330488751,Rem,Sensitivity,15,EMG
0,0.5317678153908711,Wakefulness,Specificity,15,EMG
0,0.8862334584238594,Nrem,Specificity,15,EMG
0,0.9985096870342772,Rem,Specificity,15,EMG
0,0.941567801308349,Wakefulness,Precision,15,Cerebral EEG
0,0.8079210023359524,Nrem,Precision,15,Cerebral EEG
0,0.8325892857142857,Rem,Precision,15,Cerebral EEG
0,0.9011513768769566,Wakefulness,Recall,15,Cerebral EEG
0,0.8708938995078402,Nrem,Recall,15,Cerebral EEG
0,0.9202302631578947,Rem,Recall,15,Cerebral EEG
0,0.9011513768769566,Wakefulness,Sensitivity,15,Cerebral EEG
0,0.8708938995078402,Nrem,Sensitivity,15,Cerebral EEG
0,0.9202302631578947,Rem,Sensitivity,15,Cerebral EEG
0,0.8941022807193811,Wakefulness,Specificity,15,Cerebral EEG
0,0.9098340228280916,Nrem,Specificity,15,Cerebral EEG
0,0.9918430974477959,Rem,Specificity,15,Cerebral EEG
0,0.8550635311966622,Wakefulness,Precision,15,Cerebellar EEG
0,0.8147795318454001,Nrem,Precision,15,Cerebellar EEG
0,0.6055555555555555,Rem,Precision,15,Cerebellar EEG
0,0.9569162200880776,Wakefulness,Recall,15,Cerebellar EEG
0,0.6852466521689367,Nrem,Recall,15,Cerebellar EEG
0,0.17927631578947367,Rem,Recall,15,Cerebellar EEG
0,0.9569162200880776,Wakefulness,Sensitivity,15,Cerebellar EEG
0,0.6852466521689367,Nrem,Sensitivity,15,Cerebellar EEG
0,0.17927631578947367,Rem,Sensitivity,15,Cerebellar EEG
0,0.6928564251984326,Wakefulness,Specificity,15,Cerebellar EEG
0,0.9321636843941584,Nrem,Specificity,15,Cerebellar EEG
0,0.9948520881670534,Rem,Specificity,15,Cerebellar EEG
0,0.8283861539866655,Wakefulness,Precision,15,EMG
0,0.7925618610164469,Nrem,Precision,15,EMG
0,0.27450980392156865,Rem,Precision,15,EMG
0,0.9624873985249642,Wakefulness,Recall,15,EMG
0,0.61222387547213,Nrem,Recall,15,EMG
0,0.03453947368421053,Rem,Recall,15,EMG
0,0.9624873985249642,Wakefulness,Sensitivity,15,EMG
0,0.61222387547213,Nrem,Sensitivity,15,EMG
0,0.03453947368421053,Rem,Sensitivity,15,EMG
0,0.6224253993770722,Wakefulness,Specificity,15,EMG
0,0.930219807606041,Nrem,Specificity,15,EMG
0,0.995975928074246,Rem,Specificity,15,EMG
0,0.9067923719734304,Wakefulness,Precision,15,Cerebral EEG
0,0.7857466576025379,Nrem,Precision,15,Cerebral EEG
0,0.8376722817764165,Rem,Precision,15,Cerebral EEG
0,0.8975609756097561,Wakefulness,Recall,15,Cerebral EEG
0,0.8007158526729015,Nrem,Recall,15,Cerebral EEG
0,0.8553557466770915,Rem,Recall,15,Cerebral EEG
0,0.8975609756097561,Wakefulness,Sensitivity,15,Cerebral EEG
0,0.8007158526729015,Nrem,Sensitivity,15,Cerebral EEG
0,0.8553557466770915,Rem,Sensitivity,15,Cerebral EEG
0,0.8249496981891348,Wakefulness,Specificity,15,Cerebral EEG
0,0.9061025870202095,Nrem,Specificity,15,Cerebral EEG
0,0.992296791541005,Rem,Specificity,15,Cerebral EEG
0,0.8643138763342629,Wakefulness,Precision,15,Cerebellar EEG
0,0.7861372812920592,Nrem,Precision,15,Cerebellar EEG
0,0.4318181818181818,Rem,Precision,15,Cerebellar EEG
0,0.9531283138918346,Wakefulness,Recall,15,Cerebellar EEG
0,0.6744024939383443,Nrem,Recall,15,Cerebellar EEG
0,0.1931196247068022,Rem,Recall,15,Cerebellar EEG
0,0.9531283138918346,Wakefulness,Sensitivity,15,Cerebellar EEG
0,0.6744024939383443,Nrem,Sensitivity,15,Cerebellar EEG
0,0.1931196247068022,Rem,Sensitivity,15,Cerebellar EEG
0,0.7160965794768611,Wakefulness,Specificity,15,Cerebellar EEG
0,0.9210983663538408,Nrem,Specificity,15,Cerebellar EEG
0,0.9881908360888049,Rem,Specificity,15,Cerebellar EEG
0,0.8259310986964619,Wakefulness,Precision,15,EMG
0,0.7429690779347978,Nrem,Precision,15,EMG
0,0.16184971098265896,Rem,Precision,15,EMG
0,0.9406680805938494,Wakefulness,Recall,15,EMG
0,0.6130931763075858,Nrem,Recall,15,EMG
0,0.0218921032056294,Rem,Recall,15,EMG
0,0.9406680805938494,Wakefulness,Sensitivity,15,EMG
0,0.6130931763075858,Nrem,Sensitivity,15,EMG
0,0.0218921032056294,Rem,Sensitivity,15,EMG
0,0.6238430583501006,Wakefulness,Specificity,15,EMG
0,0.9087839515368191,Nrem,Specificity,15,EMG
0,0.9947312961011591,Rem,Specificity,15,EMG
0,0.9252721873968988,Wakefulness,Precision,15,Cerebral EEG
0,0.808404255319149,Nrem,Precision,15,Cerebral EEG
0,0.8640856672158155,Rem,Precision,15,Cerebral EEG
0,0.9055050314803853,Wakefulness,Recall,15,Cerebral EEG
0,0.8502853306478684,Nrem,Recall,15,Cerebral EEG
0,0.81953125,Rem,Recall,15,Cerebral EEG
0,0.9055050314803853,Wakefulness,Sensitivity,15,Cerebral EEG
0,0.8502853306478684,Nrem,Sensitivity,15,Cerebral EEG
0,0.81953125,Rem,Sensitivity,15,Cerebral EEG
0,0.8669863952236468,Wakefulness,Specificity,15,Cerebral EEG
0,0.9093289029854503,Nrem,Specificity,15,Cerebral EEG
0,0.9940043604651163,Rem,Specificity,15,Cerebral EEG
0,0.858948407800543,Wakefulness,Precision,15,Cerebellar EEG
0,0.7462944664031621,Nrem,Precision,15,Cerebellar EEG
0,0.2383073496659243,Rem,Precision,15,Cerebellar EEG
0,0.9362320400365925,Wakefulness,Recall,15,Cerebellar EEG
0,0.6760657938905673,Nrem,Recall,15,Cerebellar EEG
0,0.08359375,Rem,Recall,15,Cerebellar EEG
0,0.9362320400365925,Wakefulness,Sensitivity,15,Cerebellar EEG
0,0.6760657938905673,Nrem,Sensitivity,15,Cerebellar EEG
0,0.08359375,Rem,Sensitivity,15,Cerebellar EEG
0,0.7203680140941568,Wakefulness,Specificity,15,Cerebellar EEG
0,0.8965916528218295,Nrem,Specificity,15,Cerebellar EEG
0,0.9875726744186046,Rem,Specificity,15,Cerebellar EEG
0,0.7870322550354477,Wakefulness,Precision,15,EMG
0,0.6695156695156695,Nrem,Precision,15,EMG
0,0.27692307692307694,Rem,Precision,15,EMG
0,0.9020610235161168,Wakefulness,Recall,15,EMG
0,0.5521987244041625,Nrem,Recall,15,EMG
0,0.028125,Rem,Recall,15,EMG
0,0.9020610235161168,Wakefulness,Sensitivity,15,EMG
0,0.5521987244041625,Nrem,Sensitivity,15,EMG
0,0.028125,Rem,Sensitivity,15,EMG
0,0.5560340608789273,Wakefulness,Specificity,15,EMG
0,0.8773599154206313,Nrem,Specificity,15,EMG
0,0.9965843023255814,Rem,Specificity,15,EMG
0,0.967451897140802,Wakefulness,Precision,15,Cerebral EEG
0,0.7286207218129255,Nrem,Precision,15,Cerebral EEG
0,0.8134863701578192,Rem,Precision,15,Cerebral EEG
0,0.8460449756250983,Wakefulness,Recall,15,Cerebral EEG
0,0.9240685984624483,Nrem,Recall,15,Cerebral EEG
0,0.8943217665615142,Rem,Recall,15,Cerebral EEG
0,0.8460449756250983,Wakefulness,Sensitivity,15,Cerebral EEG
0,0.9240685984624483,Nrem,Sensitivity,15,Cerebral EEG
0,0.8943217665615142,Rem,Sensitivity,15,Cerebral EEG
0,0.9441530391854366,Wakefulness,Specificity,15,Cerebral EEG
0,0.8569673138363234,Nrem,Specificity,15,Cerebral EEG
0,0.9905564434113032,Rem,Specificity,15,Cerebral EEG
0,0.8974463738508682,Wakefulness,Precision,15,Cerebellar EEG
0,0.7383007723761926,Nrem,Precision,15,Cerebellar EEG
0,0.41346153846153844,Rem,Precision,15,Cerebellar EEG
0,0.9211091890758505,Wakefulness,Recall,15,Cerebellar EEG
0,0.768775872264932,Nrem,Recall,15,Cerebellar EEG
0,0.13564668769716087,Rem,Recall,15,Cerebellar EEG
0,0.9211091890758505,Wakefulness,Sensitivity,15,Cerebellar EEG
0,0.768775872264932,Nrem,Sensitivity,15,Cerebellar EEG
0,0.13564668769716087,Rem,Sensitivity,15,Cerebellar EEG
0,0.7934793787925537,Wakefulness,Specificity,15,Cerebellar EEG
0,0.8867535020889653,Nrem,Specificity,15,Cerebellar EEG
0,0.991137585355223,Rem,Specificity,15,Cerebellar EEG
0,0.8240925215025026,Wakefulness,Precision,15,EMG
0,0.6540266798418972,Nrem,Precision,15,EMG
0,0.248,Rem,Precision,15,EMG
0,0.8889762541280075,Wakefulness,Recall,15,EMG
0,0.6262566528681254,Nrem,Recall,15,EMG
0,0.02444794952681388,Rem,Recall,15,EMG
0,0.8889762541280075,Wakefulness,Sensitivity,15,EMG
0,0.6262566528681254,Nrem,Sensitivity,15,EMG
0,0.02444794952681388,Rem,Sensitivity,15,EMG
0,0.6276869279029106,Wakefulness,Specificity,15,EMG
0,0.8623248955517326,Nrem,Specificity,15,EMG
0,0.9965857910794712,Rem,Specificity,15,EMG
0,0.9196170118013806,Wakefulness,Precision,15,Cerebral EEG
0,0.7724500525762356,Nrem,Precision,15,Cerebral EEG
0,0.782051282051282,Rem,Precision,15,Cerebral EEG
0,0.8811136593951677,Wakefulness,Recall,15,Cerebral EEG
0,0.8270659761315019,Nrem,Recall,15,Cerebral EEG
0,0.8870829769033362,Rem,Recall,15,Cerebral EEG
0,0.8811136593951677,Wakefulness,Sensitivity,15,Cerebral EEG
0,0.8270659761315019,Nrem,Sensitivity,15,Cerebral EEG
0,0.8870829769033362,Rem,Sensitivity,15,Cerebral EEG
0,0.8563327032136105,Wakefulness,Specificity,15,Cerebral EEG
0,0.8913545536700472,Nrem,Specificity,15,Cerebral EEG
0,0.9895407332344106,Rem,Specificity,15,Cerebral EEG
0,0.921161825726141,Wakefulness,Precision,15,Cerebellar EEG
0,0.7453422996362032,Nrem,Precision,15,Cerebellar EEG
0,0.25597269624573377,Rem,Precision,15,Cerebellar EEG
0,0.9117286255266948,Wakefulness,Recall,15,Cerebellar EEG
0,0.7612024318847106,Nrem,Recall,15,Cerebellar EEG
0,0.2566295979469632,Rem,Recall,15,Cerebellar EEG
0,0.9117286255266948,Wakefulness,Sensitivity,15,Cerebellar EEG
0,0.7612024318847106,Nrem,Sensitivity,15,Cerebellar EEG
0,0.2566295979469632,Rem,Sensitivity,15,Cerebellar EEG
0,0.8544423440453687,Wakefulness,Specificity,15,Cerebellar EEG
0,0.8840245004518525,Nrem,Specificity,15,Cerebellar EEG
0,0.9684412435308168,Rem,Specificity,15,Cerebellar EEG
0,0.8192138904789162,Wakefulness,Precision,15,EMG
0,0.7077780799564862,Nrem,Precision,15,EMG
0,0.1970954356846473,Rem,Precision,15,EMG
0,0.915995519761054,Wakefulness,Recall,15,EMG
0,0.5860166629137582,Nrem,Recall,15,EMG
0,0.08126603934987169,Rem,Recall,15,EMG
0,0.915995519761054,Wakefulness,Sensitivity,15,EMG
0,0.5860166629137582,Nrem,Sensitivity,15,EMG
0,0.08126603934987169,Rem,Sensitivity,15,EMG
0,0.6229230922296289,Wakefulness,Specificity,15,EMG
0,0.8921076413294508,Nrem,Specificity,15,EMG
0,0.9859939922550758,Rem,Specificity,15,EMG
0,0.9134171232140939,Wakefulness,Precision,15,Cerebral EEG
0,0.8297704770477048,Nrem,Precision,15,Cerebral EEG
0,0.866306027820711,Rem,Precision,15,Cerebral EEG
0,0.9187466234467855,Wakefulness,Recall,15,Cerebral EEG
0,0.821452439296057,Nrem,Recall,15,Cerebral EEG
0,0.854420731707317,Rem,Recall,15,Cerebral EEG
0,0.9187466234467855,Wakefulness,Sensitivity,15,Cerebral EEG
0,0.821452439296057,Nrem,Sensitivity,15,Cerebral EEG
0,0.854420731707317,Rem,Sensitivity,15,Cerebral EEG
0,0.8433430515063168,Wakefulness,Specificity,15,Cerebral EEG
0,0.9236706689536878,Nrem,Specificity,15,Cerebral EEG
0,0.9937063445867288,Rem,Specificity,15,Cerebral EEG
0,0.8477087626336964,Wakefulness,Precision,15,Cerebellar EEG
0,0.7478930010993038,Nrem,Precision,15,Cerebellar EEG
0,0.4069264069264069,Rem,Precision,15,Cerebellar EEG
0,0.9334413830361966,Wakefulness,Recall,15,Cerebellar EEG
0,0.6820004455335263,Nrem,Recall,15,Cerebellar EEG
0,0.07164634146341463,Rem,Recall,15,Cerebellar EEG
0,0.9334413830361966,Wakefulness,Sensitivity,15,Cerebellar EEG
0,0.6820004455335263,Nrem,Sensitivity,15,Cerebellar EEG
0,0.07164634146341463,Rem,Sensitivity,15,Cerebellar EEG
0,0.6983479105928085,Wakefulness,Specificity,15,Cerebellar EEG
0,0.8958732721218847,Nrem,Specificity,15,Cerebellar EEG
0,0.9950160069848661,Rem,Specificity,15,Cerebellar EEG
0,0.7851708331364302,Wakefulness,Precision,15,EMG
0,0.6581604803493449,Nrem,Precision,15,EMG
0,0.18006430868167203,Rem,Precision,15,EMG
0,0.897622906537007,Wakefulness,Recall,15,EMG
0,0.5372020494542215,Nrem,Recall,15,EMG
0,0.042682926829268296,Rem,Recall,15,EMG
0,0.897622906537007,Wakefulness,Sensitivity,15,EMG
0,0.5372020494542215,Nrem,Sensitivity,15,EMG
0,0.042682926829268296,Rem,Sensitivity,15,EMG
0,0.5582118561710399,Wakefulness,Specificity,15,EMG
0,0.8736252648572294,Nrem,Specificity,15,EMG
0,0.9907232246798603,Rem,Specificity,15,EMG
0,0.9266759032292444,Wakefulness,Precision,15,Cerebral EEG
0,0.8414855072463768,Nrem,Precision,15,Cerebral EEG
0,0.9151414309484193,Rem,Precision,15,Cerebral EEG
0,0.9296482412060302,Wakefulness,Recall,15,Cerebral EEG
0,0.8537622056289489,Nrem,Recall,15,Cerebral EEG
0,0.7919366450683946,Rem,Recall,15,Cerebral EEG
0,0.9296482412060302,Wakefulness,Sensitivity,15,Cerebral EEG
0,0.8537622056289489,Nrem,Sensitivity,15,Cerebral EEG
0,0.7919366450683946,Rem,Sensitivity,15,Cerebral EEG
0,0.8636813948880523,Wakefulness,Specificity,15,Cerebral EEG
0,0.930330928091565,Nrem,Specificity,15,Cerebral EEG
0,0.9962788661486265,Rem,Specificity,15,Cerebral EEG
0,0.9174632654175998,Wakefulness,Precision,15,Cerebellar EEG
0,0.7187843646905928,Nrem,Precision,15,Cerebellar EEG
0,0.5469387755102041,Rem,Precision,15,Cerebellar EEG
0,0.8978937239388431,Wakefulness,Recall,15,Cerebellar EEG
0,0.8259620907524411,Nrem,Recall,15,Cerebellar EEG
0,0.1929445644348452,Rem,Recall,15,Cerebellar EEG
0,0.8978937239388431,Wakefulness,Sensitivity,15,Cerebellar EEG
0,0.8259620907524411,Nrem,Sensitivity,15,Cerebellar EEG
0,0.1929445644348452,Rem,Sensitivity,15,Cerebellar EEG
0,0.8503071131365167,Wakefulness,Specificity,15,Cerebellar EEG
0,0.8600149290868375,Nrem,Specificity,15,Cerebellar EEG
0,0.9919010616175987,Rem,Specificity,15,Cerebellar EEG
0,0.8697053638881894,Wakefulness,Precision,15,EMG
0,0.732231779085559,Nrem,Precision,15,EMG
0,0.3486238532110092,Rem,Precision,15,EMG
0,0.9231262696461029,Wakefulness,Recall,15,EMG
0,0.7432510051694429,Nrem,Recall,15,EMG
0,0.027357811375089993,Rem,Recall,15,EMG
0,0.9231262696461029,Wakefulness,Sensitivity,15,EMG
0,0.7432510051694429,Nrem,Sensitivity,15,EMG
0,0.027357811375089993,Rem,Sensitivity,15,EMG
0,0.7437091341390926,Wakefulness,Specificity,15,EMG
0,0.882259268474745,Nrem,Specificity,15,EMG
0,0.9974097989858086,Rem,Specificity,15,EMG
0,0.8852952993169948,Wakefulness,Precision,15,Cerebral EEG
0,0.8628393297830887,Nrem,Precision,15,Cerebral EEG
0,0.8536585365853658,Rem,Precision,15,Cerebral EEG
0,0.9425729868463266,Wakefulness,Recall,15,Cerebral EEG
0,0.748422712933754,Nrem,Recall,15,Cerebral EEG
0,0.8306055646481179,Rem,Recall,15,Cerebral EEG
0,0.9425729868463266,Wakefulness,Sensitivity,15,Cerebral EEG
0,0.748422712933754,Nrem,Sensitivity,15,Cerebral EEG
0,0.8306055646481179,Rem,Sensitivity,15,Cerebral EEG
0,0.7738165973460092,Wakefulness,Specificity,15,Cerebral EEG
0,0.9469985946597069,Nrem,Specificity,15,Cerebral EEG
0,0.9936906229603307,Rem,Specificity,15,Cerebral EEG
0,0.9433951721054984,Wakefulness,Precision,15,Cerebellar EEG
0,0.746638433033351,Nrem,Precision,15,Cerebellar EEG
0,0.27553118574366003,Rem,Precision,15,Cerebellar EEG
0,0.902737675114961,Wakefulness,Recall,15,Cerebellar EEG
0,0.7945020279405137,Nrem,Recall,15,Cerebellar EEG
0,0.32896890343698854,Rem,Recall,15,Cerebellar EEG
0,0.902737675114961,Wakefulness,Sensitivity,15,Cerebellar EEG
0,0.7945020279405137,Nrem,Sensitivity,15,Cerebellar EEG
0,0.32896890343698854,Rem,Sensitivity,15,Cerebellar EEG
0,0.8996831055654585,Wakefulness,Specificity,15,Cerebellar EEG
0,0.8798935956635214,Nrem,Specificity,15,Cerebellar EEG
0,0.9616723475233883,Rem,Specificity,15,Cerebellar EEG
0,0.9045112005780943,Wakefulness,Precision,15,EMG
0,0.7735932166061007,Nrem,Precision,15,EMG
0,0.2927536231884058,Rem,Precision,15,EMG
0,0.9370120842690621,Wakefulness,Recall,15,EMG
0,0.7914601171698964,Nrem,Recall,15,EMG
0,0.08265139116202946,Rem,Recall,15,EMG
0,0.9370120842690621,Wakefulness,Sensitivity,15,EMG
0,0.7914601171698964,Nrem,Sensitivity,15,EMG
0,0.08265139116202946,Rem,Sensitivity,15,EMG
0,0.8167954050306991,Wakefulness,Specificity,15,EMG
0,0.8968078699056414,Nrem,Specificity,15,EMG
0,0.9911523678294293,Rem,Specificity,15,EMG
